record_id,source_record_id,city,city_code,neighborhood,street_or_area,complex_name,plan_number,renewal_type,planning_status_raw,planning_status_normalized,declared_complex,existing_units,additional_units,proposed_units,permits_total,declaration_date,validity_year,in_execution,mavat_url,map_url,source_name,source_url,source_type,original_resource_id,last_updated,confidence_level,data_confidence_score,data_quality_flag,lawyer_note,original_file_path,original_row_index,ingestion_timestamp,detected_relevance_reason,has_plan_number,has_mavat_url,has_map_url,has_existing_units,has_proposed_units,has_permits,has_quality_issue,declaration_date_parsed,declaration_year,years_since_declaration,proposed_to_existing_ratio,additional_to_existing_ratio,planning_maturity_score,source_strength_score,scale_score,data_quality_penalty,project_momentum_score,project_momentum_label,project_momentum_explanation,advanced_project_label,ml_advancement_score_oof,ml_advancement_score,ml_advancement_label,ml_model_used,ml_feature_set_used,ml_score_warning,dashboard_note
UR_5009465,5009465,ירושלים,3000,,,קולומביה 6-10,101-1072446,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,131.0,444.0,575.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005214716/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009465,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005214716/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,568,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.3893129770992365,3.3893129770992365,40.0,100.0,75.0,0,64.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,33.3,33.3,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5009515,5009515,חדרה,6500,,,נווה אליעזר,302-1218403,,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,67.0,243.0,310.0,,,2025.0,False,https://mavat.iplan.gov.il/SV4/1/3005306556/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009515,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/3005306556/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,569,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.626865671641791,3.626865671641791,70.0,100.0,75.0,0,81.0,VERY_HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,36.9,36.9,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_5009613,5009613,רמת גן,8600,,,ידע עם,506-0961169,מיסוי,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,50.0,82.0,132.0,,2025-10-22,,False,https://mavat.iplan.gov.il/SV4/1/5005130932/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009613,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/5005130932/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,570,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,2025-10-22,2025,1,2.64,1.64,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,67.0,67.0,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5009734,5009734,נתניה,7400,,,נגב גליל ירושלים,408-1117050,מיסוי,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,38.0,86.0,124.0,,2024-08-12,2024.0,False,https://mavat.iplan.gov.il/SV4/1/4005241810/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009734,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4005241810/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,571,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,2024-08-12,2024,2,3.263157894736842,2.263157894736842,70.0,100.0,60.0,0,79.5,HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,75.5,75.5,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5009760,5009760,נתניה,7400,,,שד' בן צבי,408-0912956,מיסוי,תכנית מאושרת - אחרי רישוי,PERMIT_APPROVED,1,392.0,1166.0,1558.0,1558.0,2024-03-18,2023.0,False,https://mavat.iplan.gov.il/SV4/1/4005101770/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009760,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4005101770/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record found with indication of post-licensing/permit stage; worth deeper legal and planning review. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,572,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2024-03-18,2024,2,3.9744897959183674,2.9744897959183674,90.0,100.0,100.0,0,94.5,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,77.7,77.7,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_5009914,5009914,ירושלים,3000,,,צביה ויצחק,101-1082809,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,32.0,1156.0,1188.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005221118/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009914,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005221118/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,573,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,37.125,36.125,40.0,100.0,90.0,0,66.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,30.4,30.4,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5009919,5009919,ראשון לציון,8300,,,דגניה,רצ/1/8/52,,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,61.0,193.0,254.0,,,2012.0,False,https://mavat.iplan.gov.il/SV4/1/4060858/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5009919,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4060858/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,574,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.163934426229508,3.1639344262295084,70.0,100.0,60.0,0,79.5,HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,31.4,31.4,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5010188,5010188,ירושלים,3000,,,עמק רפאים 59,101-1301753,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,49.0,68.0,117.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005359440/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010188,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005359440/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,575,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,2.3877551020408165,1.3877551020408163,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,36.6,36.6,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5010196,5010196,ירושלים,3000,,,משולש פת,101-1121920,,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,96.0,489.0,585.0,,,2025.0,False,https://mavat.iplan.gov.il/SV4/1/1005245172/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010196,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005245172/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,576,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,6.09375,5.09375,70.0,100.0,75.0,0,81.0,VERY_HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,29.5,29.5,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_5010199,5010199,ירושלים,3000,,,שמעוני 30-32,101-1078476,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,32.0,48.0,80.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005218424/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010199,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005218424/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,577,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,2.5,1.5,40.0,100.0,45.0,0,61.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,47.2,47.2,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5010203,5010203,ירושלים,3000,,,"הרצל 54-58, רב צעיר 3-5ף הברון הירש 3",101-1021278,,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,49.0,262.0,311.0,,,2025.0,False,https://mavat.iplan.gov.il/SV4/1/1005184392/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010203,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005184392/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,578,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,6.346938775510204,5.346938775510204,70.0,100.0,75.0,0,81.0,VERY_HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,28.9,28.9,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_5010205,5010205,ירושלים,3000,,,בן זכאי 31,101-1025295,,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,55.0,155.0,210.0,,,2026.0,False,https://mavat.iplan.gov.il/SV4/1/1005186454/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010205,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005186454/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,579,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,3.8181818181818183,2.8181818181818183,70.0,100.0,60.0,0,79.5,HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,29.0,29.0,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5010207,5010207,ירושלים,3000,,,סן מרטין 4-6,101-1069764,מיסוי,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,65.0,215.0,321.0,,2025-02-10,2024.0,False,https://mavat.iplan.gov.il/SV4/1/1005213134/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010207,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005213134/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,580,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,2025-02-10,2025,1,4.938461538461539,3.3076923076923075,70.0,100.0,75.0,0,81.0,VERY_HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,76.1,76.1,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
UR_5010208,5010208,ירושלים,3000,,,קוסטה ריקה 22-24,101-1079771,,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,25.0,97.0,122.0,,,2026.0,False,https://mavat.iplan.gov.il/SV4/1/1005219264/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010208,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005219264/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,581,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.88,3.88,70.0,100.0,60.0,0,79.5,HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,41.6,41.6,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5010209,5010209,ירושלים,3000,,,שדרות הרצל 97,101-0995183,,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,28.0,61.0,89.0,,,2023.0,False,https://mavat.iplan.gov.il/SV4/1/1005151700/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010209,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005151700/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,582,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,3.1785714285714284,2.1785714285714284,70.0,100.0,45.0,0,78.0,HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,40.5,40.5,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5010211,5010211,ראשון לציון,8300,,,מתחם אלקלעי,413-1202191,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,187.0,267.0,454.0,,,,False,https://mavat.iplan.gov.il/SV4/1/4005294288/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010211,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4005294288/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,583,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,2.427807486631016,1.427807486631016,40.0,100.0,75.0,0,64.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,27.4,27.4,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5010214,5010214,ראשון לציון,8300,,,מתחם רחוב ירושלים,413-0900753,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,,0.0,,,,,False,https://mavat.iplan.gov.il/SV4/1/4005094722/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010214,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4005094722/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,584,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,False,False,False,False,,,,,,40.0,100.0,30.0,0,60.0,MODERATE,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available.",0,40.6,40.6,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,"Official record exists, but the public status suggests the project may still be progressing. Mavat link available."
UR_5010216,5010216,ראשון לציון,8300,,,הרצל - עין הקורא,413-0624361,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,96.0,194.0,290.0,,,,False,https://mavat.iplan.gov.il/SV4/1/4000927053/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010216,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/4000927053/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,585,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,3.0208333333333335,2.0208333333333335,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,30.2,30.2,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5010221,5010221,ירושלים,3000,,,כף החיים,101-1304344,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,40.0,129.0,169.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005361058/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010221,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005361058/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,586,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.225,3.225,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,33.8,33.8,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_5010222,5010222,ירושלים,3000,,,דרך חברון הגדול,101-0771600,מיסוי,תכנית מאושרת במימוש,CONSTRUCTION,1,348.0,924.0,1698.0,1353.0,2025-04-28,2024.0,True,https://mavat.iplan.gov.il/SV4/1/1001017747/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~5010222,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1001017747/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official record indicates implementation/construction stage; verify current status in Mavat and municipal systems. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,587,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,True,False,2025-04-28,2025,1,4.879310344827586,2.6551724137931036,95.0,100.0,100.0,0,97.2,VERY_HIGH,Advanced public status with strong planning-maturity signal. Mavat link available. Manual verification still required.,1,72.0,72.0,HIGH_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates an advanced or highly mature planning stage. Manual verification is still required. Mavat link available.
